Book,Chapter,Verse,Content
민수기,27,5,모세 사연 여호와 아뢰다
민수기,27,6,여호와 모세 말씀
민수기,27,7,슬로 브핫 옳다 아버지 형제 기업 주어 받다 아버지 기업 돌리다
민수기,27,8,이스라엘 자손 기르다 죽다 아들 기업 돌리다
민수기,27,9,딸도 기업 형제
민수기,27,10,형제 기업 아버지 형제
민수기,27,11,아버지 형제 기업 가깝다 친족 주어 받다 여호와 모세 명령 이스라엘 자손 판결 규례
민수기,27,12,모세 후계 여호수아 여호와 모세 아바 올라가다 이스라엘 자손 바라보다
민수기,27,13,아론 돌아가다 조상 돌아가다
민수기,27,14,광야 회중 분쟁 명령 거역 가다 거룩하다 목전 나타내다 광야 가다 데스 므리바 물다
민수기,27,15,모세 여호와 짜다
민수기,27,16,여호와 모든 육체 생명 하나님 원하다 회중 세우다
민수기,27,17,그로 출입 인도 출입 하사 여호와 회중 목자 하옵다
민수기,27,18,여호와 모세 아들 여호수아 머물다 자다 데리다 안수
민수기,27,19,제사장 엘르아살 회중 세우다 목전 위탁
민수기,27,20,존귀 돌리다 이스라엘 자손 회중 복종 하라
민수기,27,21,제사장 엘르아살 엘르아살 우림 판결 여호와 이스라엘 자손 회중 엘르아살 따르다 나가다 들어오다
민수기,27,22,모세 여호와 명령 여호수아 데리다 제사장 엘르아살 회중 세우다
민수기,27,23,안수 위탁 여호와 모세 명령
민수기,28,1,바치다 제물 추다 여호와 모세 말씀
민수기,28,2,이스라엘 자손 명령 음식 화제 향기롭다 시기 삼가다 내다 바치다
민수기,28,3,여호와 드릴 화제 이러하다 숫양 매일 마리 상번 제로 드리다
민수기,28,4,어리다 마리 아침 드리다 어리다 마리 드릴
민수기,28,5,곱다 가루 십분 에바 내다 기름 사분 섞다 소제 드릴
민수기,28,6,시내 상번 제로 여호와 드리다 향기롭다 화제
민수기,28,7,전제 어리다 마리 사분 드리다 거룩하다 여호와 독주 전제 부어 드릴
민수기,28,8,어리다 드리다 아침 드리다 소제 전제 여호와 향기롭다 화제 드릴
민수기,28,9,안식일 안식일 숫양 마리 곱다 가루 십분 기름 섞다 소제 전제 드릴
민수기,28,10,상번제 전제 안식일 제니
민수기,28,11,초하루 초하루 송아지 마리 숫양 마리 숫양 마리 여호와 번제 드리다
민수기,28,12,송아지 곱다 가루 십분 기름 섞다 소제 숫양 마리 곱다 가루 십분 기름 섞다 소제
민수기,28,13,어리다 곱다 가루 십분 기름 섞다 소제 향기롭다 제로 여호와 화제 드릴
민수기,28,14,전제 송아지 마리 포도주 힌이 숫양 마리 삼분 힌이 어리다 마리 사분 매월 초하루 번제
민수기,28,15,상번제 전제 염소 마리 속죄 제로 여호와 드릴
민수기,28,16,유월절 첫째 넷째 여호와 지키다 유월절
민수기,28,17,명절 이레 무교병 먹다
민수기,28,18,첫날 회로 모이다 일도
민수기,28,19,송아지 마리 숫양 마리 숫양 마리 여호와 화제 드리다 번제
민수기,28,20,소제 곱다 가루 기름 섞다 쓰다 송아지 마리 십분 삼이 숫양 마리 십분 드리다
민수기,28,21,어리다 어리다 마리 십분 드릴
민수기,28,22,속죄 염소 마리 속죄 드리다
민수기,28,23,아침 번제 상번제 드릴
민수기,28,24,순서대로 이레 매일 여호와 향기롭다 화제 음식 드리다 상번제 전제 드릴
민수기,28,25,회로 모이다 일도
민수기,28,26,처음 익다 열매 드리다 여호와 소제 드릴 회로 모이다 일도
민수기,28,27,송아지 마리 숫양 마리 숫양 마리 여호와 향기롭다 번제 드릴
민수기,28,28,소제 곱다 가루 기름 섞다 쓰다 송아지 마리 십분 삼이 숫양 마리 십분 이요
민수기,28,29,어리다 마리 어리다 마리 십분 드릴
민수기,28,30,속죄 염소 마리 드리다
민수기,28,31,상번제 소제 전제 드릴
민수기,29,1,초하루 늘다 초하루 회로 모이 노동 말르다 나팔 날다
민수기,29,2,송아지 마리 숫양 마리 숫양 마리 여호와 향기롭다 제로 드릴
민수기,29,3,소제 곱다 가루 기름 섞다 쓰다 송아지 십분 삼이 숫양 십분 이요
민수기,29,4,어리다 마리 어리다 마리 십분 드릴
민수기,29,5,속죄 염소 마리 속죄 드리다
민수기,29,6,번제 소제 상번제 소제 전제 규례 따르다 향기롭다 냄새 화제 여호와 드릴
민수기,29,7,속죄일 열흘 회로 모이다 심령 괴롭다 일도
민수기,29,8,송아지 마리 숫양 마리 숫양 마리 여호와 향기롭다 번제 드릴
민수기,29,9,소제 곱다 가루 기름 섞다 쓰다 송아지 마리 십분 삼이 숫양 마리 십분 이요
민수기,29,10,어리다 마리 어리다 마리 십분 드릴
민수기,29,11,속죄 상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,12,장막 회로 모이다 일도 이레 여호와 절기 지키다
민수기,29,13,제로 여호와 향기롭다 화제 드리다 송아지 열세 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,14,소제 곱다 가루 기름 섞다 송아지 열세 마리 각기 십분 삼이 숫양 마리 각기 십분 이요
민수기,29,15,어리다 열다 마리 각기 십분 드릴
민수기,29,16,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,17,둘째 송아지 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,18,소제 전제 송아지 숫양 어리다 수효 규례
민수기,29,19,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,20,송아지 열한 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,21,소제 전제 송아지 숫양 어리다 수효 규례
민수기,29,22,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,23,넷째 송아지 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,24,소제 전제 송아지 숫양 어리다 수효 따르다 규례
민수기,29,25,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,26,송아지 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,27,소제 전제 송아지 숫양 어리다 수효 규례
민수기,29,28,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,29,송아지 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,30,소제 전제 송아지 숫양 어리다 수효 규례
민수기,29,31,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,32,송아지 마리 숫양 마리 숫양 열다 마리 드릴
민수기,29,33,소제 전제 송아지 숫양 어리다 수효 따르다 규례
민수기,29,34,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,35,장엄하다 대회 모이다 일도
민수기,29,36,제로 여호와 향기롭다 화제 드리다 송아지 마리 숫양 마리 숫양 마리 드릴
민수기,29,37,소제 전제 송아지 숫양 어리다 수효 따르다 규례
민수기,29,38,상번제 소제 전제 염소 마리 속죄 제로 드릴
민수기,29,39,절기 당하다 여호와 드릴 지니 제나 제로 드리다 번제 소제 전제 화목 드릴
민수기,29,40,모세 여호와 모세 명령 모든 이스라엘 자손
민수기,30,1,여호와 서원 모세 이스라엘 자손 파의 수령 여호와 명령 이러하다
민수기,30,2,여호와 서원 결심 서약 깨뜨리다 이행
민수기,30,3,여자 어리다 아버지 여호와 서원 스스로 결심 하자
민수기,30,4,아버지 서원 결심 서약 듣다 모든 서원 결심 서약 지키다
민수기,30,5,아버지 듣다 허락 서원 결심 서약 이루다 아버지 허락 여호와 사하다
민수기,30,6,남편 맞다 서원 결심 서약 경솔하다 입술
민수기,30,7,남편 듣다 듣다 서원 이행 결심 서약 지키다
민수기,30,8,남편 듣다 허락 서원 결심 경솔하다 입술 서약 무효 여호와 여자 사하다
민수기,30,9,과부 이혼 당한 여자 서원 결심 모든 서약 지키다
민수기,30,10,부녀 남편 서원 결심 서약 하자
민수기,30,11,남편 듣다 서원 이행 결심 서약 지키다
민수기,30,12,남편 듣다 무효 서원 결심 대하 입술 이루다 남편 무효 여호와 부녀 사하다
민수기,30,13,모든 서원 마음 자제 모든 서약 남편 지키다 무효
민수기,30,14,남편 여러 지나다 아내 서원 스스로 결심 지키다 들다 아내 지키다
민수기,30,15,남편 들다 지다 무효 아내 담당
민수기,30,16,여호와 모세 명령 규례 남편 아내 아버지 어리다
민수기,31,1,미디안 여호와 원수 갚다 여호와 모세 말씀
민수기,31,2,이스라엘 자손 원수 미디안 갚다 조상 돌아가다
민수기,31,3,모세 백성 가운데 전쟁 나가다 무장 미디안 치르다 보내다 여호와 원수 갚다
민수기,31,4,이스라엘 모든 전쟁 보내다
민수기,31,5,이스라엘 백만 이천 택하 무장
민수기,31,6,모세 싸움 보내다 제사장 엘르아살 아들 비다 소의 기구 신호 나팔 들다 전쟁 보내다
민수기,31,7,여호와 모세 명령 미디안 치다 남자 죽이다
민수기,31,8,죽이다 미디안 죽이다 미디안 레겜 수르 후르 레바 브올 아들 발람 죽이다
민수기,31,9,이스라엘 자손 미디안 부녀 사로자다 가축 재물 탈취
민수기,31,10,거처 촌락 사르
민수기,31,11,탈취 노략 사람과 짐승 빼앗다
민수기,31,12,사로자다 노략 탈취 가지 여리고 맞은편 가다 모압 평지 진영 모세 제사장 엘르아살 이스라엘 자손 회중 나다
민수기,31,13,군대 이기 돌아오다 모세 제사장 엘르아살 회중 지도자 진영 나가다 영접
민수기,31,14,모세 군대 지휘 싸움 돌아오다 부장 백부장
민수기,31,15,모세 여자 살리다 두다
민수기,31,16,보라 발람 따르다 이스라엘 자손 브올 사건 여호와 범죄 여호와 회중 가운데 염병 일어나다
민수기,31,17,남자 남자 동침 사내 알다 여자도
민수기,31,18,남자 동침 사내 여자 살리다
민수기,31,19,이레 진영 주둔 살인자 죽이다 당한 사체 만지다 자다 깨끗하다 포로 깨끗하다
민수기,31,20,모든 의복 가죽 만들다 모든 염소 만들다 모든 나무 만들다 모든 깨끗하다
민수기,31,21,제사장 엘르아살 싸움 나가다 군인 여호와 모세 명령 율법
민수기,31,22,주석
민수기,31,23,견디다 모든 물건 지나다 하라 리하 깨끗하다 정결 깨끗하다 견디다 모든 지나다
민수기,31,24,빨다 깨끗하다 진영 들어오다
민수기,31,25,전리품 분배 여호와 모세 말씀
민수기,31,26,제사장 엘르아살 회중 수령 더불다 사로자다 짐승 계수
민수기,31,27,얻다 물건 반분 절반 전쟁 나가다 군인 주다 절반 회중 주다
민수기,31,28,전쟁 나가다 군인 소나 나귀 오백분 여호와 드리다
민수기,31,29,절반 가다 여호와 거제 제사장 엘르아살 주다
민수기,31,30,이스라엘 자손 받다 절반 소나 나귀 짐승 오십분 가다 여호와 맡다 레위인
민수기,31,31,모세 제사장 엘르아살 여호와 모세 명령 하니
민수기,31,32,탈취 군인 탈취 육십칠만 오천 마리
민수기,31,33,소가 칠만 이천 마리
민수기,31,34,나귀 육만 마리
민수기,31,35,남자 동침 사내 여자 삼만 이천
민수기,31,36,절반 전쟁 나가다 소유 삼십삼만 칠천오백 마리
민수기,31,37,여호와 공물 드리다 육백칠십오
민수기,31,38,소가 삼만 육천 마리 여호와 공물 드리다 칠십이 마리
민수기,31,39,나귀 삼만 오백 마리 여호와 공물 드리다 육십일 마리
민수기,31,40,육천 여호와 공물 드리다 자가 삼십이
민수기,31,41,여호와 거제 공물 드리다 모세 제사장 엘르아살 주다 여호와 모세 명령
민수기,31,42,모세 전쟁 나가다 나누다 이스라엘 자손 절반
민수기,31,43,회중 받다 절반 삼십삼만 칠천오백 마리
민수기,31,44,소가 삼만 육천 마리
민수기,31,45,나귀 삼만 오백 마리
민수기,31,46,육천
민수기,31,47,이스라엘 자손 절반 모세 짐승 오십분 취하 여호와 장막 맡다 레위인 주다 여호와 모세 명령
민수기,31,48,군대 지휘 부장 백부장 모세 오다
민수기,31,49,모세 말다 이끌다 군인 계수 나다
민수기,31,50,받다 패물 발목 고리 손목 고리 인장 반지 고리 목걸이 여호와 헌금 생명 여호와 속죄 가져오다
민수기,31,51,모세 제사장 엘르아살 만들다 모든 패물 취한
민수기,31,52,부장 백부장 여호와 드리다 거제 육천칠백오십 세겔
민수기,31,53,군인 각기 탈취
민수기,31,54,모세 제사장 엘르아살 부장 백부장 취하 회막 드리다 여호와 이스라엘 자손 기념 삼다
민수기,32,1,동쪽 르우벤 자손 자손 심하다 많다 가축 가지다 기르다 목축 장소 인지
민수기,32,2,자손 르우벤 자손 오다 모세 제사장 엘르아살 회중 지휘
민수기,32,3,디본 니므라 헤스 본과 엘르 알레 스밤 느보 브온
민수기,32,4,여호와 이스라엘 회중 치다 목축 장소 가축
민수기,32,5,은혜 입다 소유 주시 건너다 하소
민수기,32,6,모세 자손 르우벤 자손 형제 싸우다 가다 앉다
민수기,32,7,이스라엘 자손 낙심 여호와 주신 건너가다
민수기,32,8,조상 가다 데스 보라 보내다 그리다
민수기,32,9,에스 골짜기 올라가다 이스라엘 자손 낙심 여호와 주신 갈다
민수기,32,10,여호와 진노 하사 맹세
민수기,32,11,애굽 나오다 이십 아브라함 이삭 야곱 맹세 결코 보지 하리 나르다 오다 따르다
민수기,32,12,나스 여분 아들 갈렙 아들 여호수아 여호와 오다 따르다
민수기,32,13,여호와 이스라엘 진노 하사 사다 광야 방황 여호와 목전 세대 마침내 끊어지다
민수기,32,14,보라 조상 대다 일어나다 죄인 무리 이스라엘 여호와 더욱 심하다
민수기,32,15,돌이키다 여호와 떠나다 여호와 백성 광야 버리다 리하 모든 백성 멸망
민수기,32,16,모세 가까이 나다 가축 짓다 어리다 건축
